Price,Year,Mileage,Region,mean_price_country_digit_x,mean_price_country_digit_y,mean_price_country_digit_x,mean_price_country_digit_y,mean_price_region,max_price_region,min_price_region,std_price_region,mean_price_sc,max_price_sc,min_price_sc,std_price_sc,mean_price_mm,max_price_mm,min_price_mm,std_price_mm
31104,2017,26635,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32465.809523809523,44880,30604,2957.855314565735,32923.841796875,51555,19915,3573.105846978149
31104,2017,26642,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28024.217391304348,45580,4258,10675.826431524983,32923.841796875,51555,19915,3573.105846978149
31104,2017,26680,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28486.625,33091,7249,8222.715519624078,32923.841796875,51555,19915,3573.105846978149
31104,2017,26695,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,14769.692307692309,32591,4495,9604.433588926655,32923.841796875,51555,19915,3573.105846978149
28888,2016,37186,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29178.28205128205,63529,5494,12495.401073887182,23732.963636363635,51991,8695,9872.165488044107
31104,2017,26904,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32465.809523809523,44880,30604,2957.855314565735,32923.841796875,51555,19915,3573.105846978149
30604,2017,32937,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31914.571428571428,34391,30604,1550.0083717131834,32923.841796875,51555,19915,3573.105846978149
31104,2017,26957,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31685.166666666668,44380,19915,7751.120807126326,32923.841796875,51555,19915,3573.105846978149
31104,2017,27000,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32465.809523809523,44880,30604,2957.855314565735,32923.841796875,51555,19915,3573.105846978149
31104,2017,27041,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28486.625,33091,7249,8222.715519624078,32923.841796875,51555,19915,3573.105846978149
28491,2015,31501,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31916.785714285714,54200,13491,12117.483841245969,32923.841796875,51555,19915,3573.105846978149
30491,2014,28513,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31916.785714285714,54200,13491,12117.483841245969,15266.39837398374,45991,4500,9149.92748313093
31104,2017,27088,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31914.571428571428,34391,30604,1550.0083717131834,32923.841796875,51555,19915,3573.105846978149
31104,2017,27123,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,20852.521739130436,33091,5995,11117.1580854656,32923.841796875,51555,19915,3573.105846978149
26975,2016,34664,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25238.5,32900,18500,2742.7704491703466,31510.049504950493,50365,19999,5173.63871830308
31104,2017,27190,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31644.783783783783,33091,30604,761.6801652755429,32923.841796875,51555,19915,3573.105846978149
30604,2017,33224,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25506.208333333332,59973,5995,12894.986990162079,32923.841796875,51555,19915,3573.105846978149
31104,2017,27259,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33093.166666666664,34391,31104,1107.0809214626852,32923.841796875,51555,19915,3573.105846978149
26591,2017,16828,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25178.64,46291,6991,9054.684233772776,26847.166666666668,46530,16854,5059.482543042519
31104,2017,27302,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31644.783783783783,33091,30604,761.6801652755429,32923.841796875,51555,19915,3573.105846978149
28991,2016,14103,Asia,35212.21111111111,35212.21111111111,35212.21111111111,35212.21111111111,35212.21111111111,66240,19995,6778.676667272582,24240.157894736843,55441,3888,12509.572484400946,33257.140845070426,44391,16995,5863.509286366648
31104,2017,27335,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32465.809523809523,44880,30604,2957.855314565735,32923.841796875,51555,19915,3573.105846978149
24988,2013,61165,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26957.0,41888,5999,9841.552045620989,29171.340206185567,52455,15600,5680.477907136835
31104,2017,27406,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31685.166666666668,44380,19915,7751.120807126326,32923.841796875,51555,19915,3573.105846978149
26450,2013,22419,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,14929.866666666667,26450,6995,4809.236750650723,23377.846153846152,31555,12412,4864.689390952454
30604,2017,33581,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,17892.380952380954,33988,3988,10385.0172675648,32923.841796875,51555,19915,3573.105846978149
26893,2017,15179,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33630.8064516129,80895,7850,13509.25051565125,26847.166666666668,46530,16854,5059.482543042519
31104,2017,27587,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29814.260869565216,43980,9999,7559.8435783324085,32923.841796875,51555,19915,3573.105846978149
30604,2017,33666,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29814.260869565216,43980,9999,7559.8435783324085,32923.841796875,51555,19915,3573.105846978149
31104,2017,27697,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31914.571428571428,34391,30604,1550.0083717131834,32923.841796875,51555,19915,3573.105846978149
24988,2015,23254,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26360.842105263157,52991,7299,11831.345665285162,25098.619047619046,33673,15999,4333.367495103436
31104,2017,27718,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31644.783783783783,33091,30604,761.6801652755429,32923.841796875,51555,19915,3573.105846978149
31104,2017,27745,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27932.083333333332,49777,6299,9940.522254308664,32923.841796875,51555,19915,3573.105846978149
31104,2017,27767,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29548.0,33791,9888,6581.4055314370935,32923.841796875,51555,19915,3573.105846978149
31104,2017,27769,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29206.3,44380,9950,10045.436355214573,32923.841796875,51555,19915,3573.105846978149
32000,2014,14909,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29469.274193548386,68900,9000,10361.594829725234,23648.58620689655,35998,4888,7841.551356702509
30604,2017,33834,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32803.36363636364,44880,5998,11965.348973370792,32923.841796875,51555,19915,3573.105846978149
26992,2015,56557,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26003.64197530864,65588,2595,13763.193421503458,32923.841796875,51555,19915,3573.105846978149
24811,2016,40545,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24811.0,24811,24811,,26847.166666666668,46530,16854,5059.482543042519
27256,2013,50872,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26451.722222222223,48047,12427,7570.420413353583,30882.571428571428,40988,17559,4866.469673958484
26850,2014,45359,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26231.5,33091,19995,5412.0401883208515,29171.340206185567,52455,15600,5680.477907136835
5995,2006,138383,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26129.833333333332,52990,5995,13363.251648369383,6380.923076923077,9999,2000,2197.2905460110965
31104,2017,28037,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31230.6,33091,29950,1274.7300890776842,32923.841796875,51555,19915,3573.105846978149
31104,2017,28064,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,20343.89285714286,51435,3500,12101.665084049117,32923.841796875,51555,19915,3573.105846978149
14995,2012,72756,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33161.16279069767,60995,12000,12104.522218556785,13028.6091954023,21900,8499,2301.503322433029
31104,2017,28188,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26003.64197530864,65588,2595,13763.193421503458,32923.841796875,51555,19915,3573.105846978149
30604,2017,34234,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28024.217391304348,45580,4258,10675.826431524983,32923.841796875,51555,19915,3573.105846978149
30604,2017,34288,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29814.260869565216,43980,9999,7559.8435783324085,32923.841796875,51555,19915,3573.105846978149
31104,2017,28296,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32362.0,33791,30604,1174.1240351853803,32923.841796875,51555,19915,3573.105846978149
25991,2015,57210,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25381.55,48993,6493,10876.408138601453,21446.815789473683,32900,9993,4530.231360421601
22763,2015,50200,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26451.722222222223,48047,12427,7570.420413353583,26847.166666666668,46530,16854,5059.482543042519
26555,2014,72667,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28925.125,53441,9993,8242.890364338871,30882.571428571428,40988,17559,4866.469673958484
5000,2003,124905,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,7713.875,16888,2199,4662.346694147548,4677.363636363636,5999,2976,1071.900300655548
31104,2017,28491,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31644.783783783783,33091,30604,761.6801652755429,32923.841796875,51555,19915,3573.105846978149
31104,2017,28500,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,17892.380952380954,33988,3988,10385.0172675648,32923.841796875,51555,19915,3573.105846978149
31804,2017,20093,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28024.217391304348,45580,4258,10675.826431524983,32923.841796875,51555,19915,3573.105846978149
2999,1999,114772,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13683.29411764706,39995,1999,11274.188522709217,3498.0,5000,2495,1324.9554709498732
30204,2017,39375,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28486.625,33091,7249,8222.715519624078,32923.841796875,51555,19915,3573.105846978149
27350,2013,32745,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27350.0,27350,27350,,29171.340206185567,52455,15600,5680.477907136835
3999,2003,152982,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,5332.333333333333,6999,3999,1527.5252316519466,7842.962962962963,15998,3500,3108.932519549293
31804,2017,20171,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32465.809523809523,44880,30604,2957.855314565735,32923.841796875,51555,19915,3573.105846978149
31104,2017,28609,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28486.625,33091,7249,8222.715519624078,32923.841796875,51555,19915,3573.105846978149
31104,2017,28641,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32803.36363636364,44880,5998,11965.348973370792,32923.841796875,51555,19915,3573.105846978149
26475,2016,14511,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24598.04,28985,8687,4686.586999797043,26847.166666666668,46530,16854,5059.482543042519
31804,2017,20239,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31644.783783783783,33091,30604,761.6801652755429,32923.841796875,51555,19915,3573.105846978149
13990,2012,54103,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,17481.576923076922,54900,4995,13146.662996131232,13028.6091954023,21900,8499,2301.503322433029
31104,2017,28775,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33755.375,44380,30604,4388.19367125342,32923.841796875,51555,19915,3573.105846978149
26950,2016,10199,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28877.13698630137,58950,15950,9580.782488507146,26847.166666666668,46530,16854,5059.482543042519
29295,2015,44835,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32434.60975609756,67995,15991,11490.372793948085,27345.238095238095,41893,14213,7219.9563974412185
23499,2015,31453,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24639.545454545456,50999,4999,11389.03138875409,23098.434370771312,46015,2195,6402.635292209773
31804,2017,20449,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29548.0,33791,9888,6581.4055314370935,32923.841796875,51555,19915,3573.105846978149
32995,2017,15946,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27611.666666666668,42995,14995,5929.487476446286,32923.841796875,51555,19915,3573.105846978149
28277,2015,26139,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,35722.07608695652,58991,2599,9362.501674741205,29377.355704697988,40521,15988,4886.180887273801
30891,2017,19573,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33630.8064516129,80895,7850,13509.25051565125,32923.841796875,51555,19915,3573.105846978149
26900,2017,17081,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27001.35,54900,12900,8535.00783815902,26847.166666666668,46530,16854,5059.482543042519
31104,2017,29060,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31644.783783783783,33091,30604,761.6801652755429,32923.841796875,51555,19915,3573.105846978149
26500,2016,15101,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27875.0,31000,25000,2657.536453183663,26847.166666666668,46530,16854,5059.482543042519
27995,2016,38368,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26129.833333333332,52990,5995,13363.251648369383,23732.963636363635,51991,8695,9872.165488044107
27726,2014,63922,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,19862.0,27726,11998,11121.37545450202,30053.289237668163,58991,4988,16336.544988081603
31104,2017,29206,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32803.36363636364,44880,5998,11965.348973370792,32923.841796875,51555,19915,3573.105846978149
5495,2004,128440,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,7431.137931034483,22987,3995,3553.089115967942,4412.9375,6995,2495,1177.3442129782322
27388,2014,46343,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,23265.944444444445,61990,4865,11890.94494303816,29171.340206185567,52455,15600,5680.477907136835
24757,2015,16455,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,34531.77777777778,76995,19995,14696.066494756366,25098.619047619046,33673,15999,4333.367495103436
31104,2017,29363,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29548.0,33791,9888,6581.4055314370935,32923.841796875,51555,19915,3573.105846978149
31804,2017,20938,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29548.0,33791,9888,6581.4055314370935,32923.841796875,51555,19915,3573.105846978149
31804,2017,20955,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32465.809523809523,44880,30604,2957.855314565735,32923.841796875,51555,19915,3573.105846978149
31104,2017,29437,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31938.8,33091,30604,1134.8879680391362,32923.841796875,51555,19915,3573.105846978149
3995,2001,120899,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,4870.0,6995,3495,1547.847968417226,4095.6875,6990,1999,1464.75616713727
27900,2015,39343,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27001.35,54900,12900,8535.00783815902,29171.340206185567,52455,15600,5680.477907136835
25991,2016,29516,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,23265.944444444445,61990,4865,11890.94494303816,26847.166666666668,46530,16854,5059.482543042519
34994,2017,5614,Asia,35212.21111111111,35212.21111111111,35212.21111111111,35212.21111111111,35212.21111111111,66240,19995,6778.676667272582,35722.07608695652,58991,2599,9362.501674741205,23098.434370771312,46015,2195,6402.635292209773
31104,2017,29582,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29206.3,44380,9950,10045.436355214573,32923.841796875,51555,19915,3573.105846978149
28480,2015,34897,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25535.03448275862,61980,6995,13808.689087679433,21446.815789473683,32900,9993,4530.231360421601
22998,2012,74900,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,15496.5,22998,7995,10608.723038141772,29171.340206185567,52455,15600,5680.477907136835
30991,2014,25087,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32192.0,44991,20594,12242.761248999344,30053.289237668163,58991,4988,16336.544988081603
31804,2017,21320,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26003.64197530864,65588,2595,13763.193421503458,32923.841796875,51555,19915,3573.105846978149
31104,2017,29752,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31644.783783783783,33091,30604,761.6801652755429,32923.841796875,51555,19915,3573.105846978149
31804,2017,21324,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32447.5,33791,31104,1216.3016347381374,32923.841796875,51555,19915,3573.105846978149
24200,2014,70248,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25891.363636363636,49996,4900,12880.995264509998,29171.340206185567,52455,15600,5680.477907136835
24900,2012,63827,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,41794.117647058825,60900,24900,8474.334088015063,27345.238095238095,41893,14213,7219.9563974412185
28290,2014,30110,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29178.28205128205,63529,5494,12495.401073887182,29171.340206185567,52455,15600,5680.477907136835
28991,2014,50794,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,23991.0,28991,18991,7071.067811865475,30053.289237668163,58991,4988,16336.544988081603
28450,2015,45728,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25355.382352941175,48000,7750,6714.188964829388,29171.340206185567,52455,15600,5680.477907136835
31804,2017,21450,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29548.0,33791,9888,6581.4055314370935,32923.841796875,51555,19915,3573.105846978149
31804,2017,21454,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28486.625,33091,7249,8222.715519624078,32923.841796875,51555,19915,3573.105846978149
31804,2017,21509,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29814.260869565216,43980,9999,7559.8435783324085,32923.841796875,51555,19915,3573.105846978149
31104,2017,29949,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32447.5,33791,31104,1216.3016347381374,32923.841796875,51555,19915,3573.105846978149
31104,2017,29975,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31644.783783783783,33091,30604,761.6801652755429,32923.841796875,51555,19915,3573.105846978149
31804,2017,21577,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,20343.89285714286,51435,3500,12101.665084049117,32923.841796875,51555,19915,3573.105846978149
28954,2014,49176,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33071.64705882353,52943,22444,8602.134227364575,30882.571428571428,40988,17559,4866.469673958484
28732,2014,21173,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33424.596153846156,62096,5795,12857.897266965081,29171.340206185567,52455,15600,5680.477907136835
31804,2017,21754,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31644.783783783783,33091,30604,761.6801652755429,32923.841796875,51555,19915,3573.105846978149
26499,2014,40326,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26129.833333333332,52990,5995,13363.251648369383,29171.340206185567,52455,15600,5680.477907136835
26293,2013,34806,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25381.55,48993,6493,10876.408138601453,23681.0,26293,19770,3450.0627530524716
27447,2016,34807,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25891.363636363636,49996,4900,12880.995264509998,31510.049504950493,50365,19999,5173.63871830308
15495,2012,69073,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33471.91176470588,54995,13995,9808.691433310023,13028.6091954023,21900,8499,2301.503322433029
29588,2017,27572,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29107.333333333332,46500,8100,12295.799195931375,31510.049504950493,50365,19999,5173.63871830308
30604,2017,36579,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31644.783783783783,33091,30604,761.6801652755429,32923.841796875,51555,19915,3573.105846978149
27754,2014,35314,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32434.60975609756,67995,15991,11490.372793948085,29171.340206185567,52455,15600,5680.477907136835
31804,2017,22171,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31938.8,33091,30604,1134.8879680391362,32923.841796875,51555,19915,3573.105846978149
31804,2017,22230,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,22030.0,33788,4450,10242.674992403106,32923.841796875,51555,19915,3573.105846978149
30500,2016,33099,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27778.947368421053,52500,21500,8963.232238637058,22183.065040650406,44591,7757,10399.258471152325
31804,2017,22299,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,20852.521739130436,33091,5995,11117.1580854656,32923.841796875,51555,19915,3573.105846978149
31000,2017,11129,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31277.5,47500,14775,9098.110686046612,31510.049504950493,50365,19999,5173.63871830308
31804,2017,22327,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32803.36363636364,44880,5998,11965.348973370792,32923.841796875,51555,19915,3573.105846978149
27995,2015,41177,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26766.428571428572,39995,15995,5444.827165038653,21446.815789473683,32900,9993,4530.231360421601
