Price,Year,Mileage,Region,mean_price_country_digit_x,mean_price_country_digit_y,mean_price_country_digit_x,mean_price_country_digit_y,mean_price_region,max_price_region,min_price_region,std_price_region,mean_price_sc,max_price_sc,min_price_sc,std_price_sc,mean_price_mm,max_price_mm,min_price_mm,std_price_mm
16445,2015,38819,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,19958.256637168142,44990,2499,10977.057102021892,17214.413636363635,23887,8924,2073.3110178524844
17851,2015,31757,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,25028.666666666668,40844,16998,8482.554789095087,17214.413636363635,23887,8924,2073.3110178524844
18800,2013,24524,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,26747.507936507936,48900,6000,9359.9320301382,17910.729559748426,23600,12290,2099.876119569538
18811,2015,27428,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,25301.328,49820,5988,8690.831395857691,17214.413636363635,23887,8924,2073.3110178524844
17500,2015,35046,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,30667.363636363636,51000,12900,9041.88441743102,17214.413636363635,23887,8924,2073.3110178524844
16995,2015,41050,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,16915.0,24995,4295,5765.414122159829,17214.413636363635,23887,8924,2073.3110178524844
18346,2014,31185,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,30366.616666666665,89000,2995,12763.440888927298,17910.729559748426,23600,12290,2099.876119569538
18500,2014,42008,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,28922.255319148935,46927,6940,9752.335921890457,17910.729559748426,23600,12290,2099.876119569538
14990,2014,48041,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,20764.38888888889,31790,11000,6161.481746338092,17214.413636363635,23887,8924,2073.3110178524844
11000,2008,62015,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,14022.222222222223,17500,6000,4680.218418454896,11352.45581395349,19900,4990,2640.7577171877883
18600,2015,26615,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,19975.0,22400,15500,2648.854199730248,17214.413636363635,23887,8924,2073.3110178524844
18988,2014,27318,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,19850.14285714286,33995,2995,11907.667087897213,17910.729559748426,23600,12290,2099.876119569538
15887,2012,49456,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,19140.0,84990,4994,15777.012028053136,11397.42,20000,3900,4149.335277920354
8590,2012,138129,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,11768.083333333334,22620,7995,3962.6428613956236,11397.42,20000,3900,4149.335277920354
18712,2015,29960,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,17576.0,18712,16440,1606.546606855836,17214.413636363635,23887,8924,2073.3110178524844
17352,2014,31144,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,23350.97142857143,39971,3798,9476.418849020465,17214.413636363635,23887,8924,2073.3110178524844
18485,2015,22958,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,28035.535714285714,44555,6883,9699.511696308502,17214.413636363635,23887,8924,2073.3110178524844
18491,2015,31801,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,20670.54761904762,42992,4495,9508.623987214723,17214.413636363635,23887,8924,2073.3110178524844
18751,2015,41154,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,27961.615384615383,45994,4998,11308.201024307702,17214.413636363635,23887,8924,2073.3110178524844
13290,2013,62478,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,22808.206896551725,47955,4850,9267.531582932606,17214.413636363635,23887,8924,2073.3110178524844
17690,2014,25914,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,25571.81818181818,36500,17690,5357.418815403213,17214.413636363635,23887,8924,2073.3110178524844
16295,2015,49988,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,16915.0,24995,4295,5765.414122159829,17214.413636363635,23887,8924,2073.3110178524844
16488,2014,48100,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,25951.06818181818,169777,5999,23643.295041873997,17910.729559748426,23600,12290,2099.876119569538
15997,2015,45115,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,26657.897959183672,44968,5990,7890.59907222116,16240.052631578947,20300,8995,3432.3391679352867
16900,2015,41328,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,21291.945945945947,42900,2981,10334.866716728988,17214.413636363635,23887,8924,2073.3110178524844
19995,2015,25762,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,32864.3275862069,175600,7112,21413.391427671242,17214.413636363635,23887,8924,2073.3110178524844
17900,2015,32100,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,17700.0,23700,11500,6102.458520956943,17214.413636363635,23887,8924,2073.3110178524844
17999,2014,30055,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,16606.125,26499,7499,5057.107116062832,18506.054545454546,22495,14490,1861.1912694331393
16738,2014,44714,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,25301.328,49820,5988,8690.831395857691,17214.413636363635,23887,8924,2073.3110178524844
18999,2015,9214,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,21999.0,24999,18999,4242.640687119285,17214.413636363635,23887,8924,2073.3110178524844
15900,2012,48134,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,23284.933333333334,48999,5300,11501.44016116905,11397.42,20000,3900,4149.335277920354
10980,2010,92512,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,26432.836734693876,51692,8991,8392.003913512543,11352.45581395349,19900,4990,2640.7577171877883
18500,2015,24676,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,24537.552631578947,37500,6495,7679.901588957634,17214.413636363635,23887,8924,2073.3110178524844
16124,2014,35348,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,28736.353846153845,51998,9925,10666.034909982322,17214.413636363635,23887,8924,2073.3110178524844
18200,2015,36559,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,26650.477777777778,42997,6981,8676.316630620482,17214.413636363635,23887,8924,2073.3110178524844
18488,2013,15929,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,23862.071428571428,38995,6996,11539.138399139923,18488.0,18488,18488,
16697,2015,37200,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,25301.328,49820,5988,8690.831395857691,17214.413636363635,23887,8924,2073.3110178524844
10595,2012,102408,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,11275.0,15795,5995,4117.280655966994,11397.42,20000,3900,4149.335277920354
10498,2010,101054,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,7021.5,10498,3545,4916.513449590065,11352.45581395349,19900,4990,2640.7577171877883
17987,2014,33240,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,23422.386363636364,41991,13987,6338.4894621041285,17910.729559748426,23600,12290,2099.876119569538
11994,2009,75778,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,28210.52,45995,10498,8744.46186699521,11352.45581395349,19900,4990,2640.7577171877883
16997,2013,34007,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,24673.08695652174,48000,3997,11257.724612311331,18506.054545454546,22495,14490,1861.1912694331393
9220,2008,112708,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,9220.0,9220,9220,,11352.45581395349,19900,4990,2640.7577171877883
8995,2010,104632,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,19406.560606060608,164995,4995,20493.683623631485,11352.45581395349,19900,4990,2640.7577171877883
16390,2015,41085,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,19422.916666666668,31290,10995,5312.400355571744,17214.413636363635,23887,8924,2073.3110178524844
16000,2012,60274,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,23357.571428571428,35500,10500,6971.175810427837,11397.42,20000,3900,4149.335277920354
17492,2015,39148,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,23350.97142857143,39971,3798,9476.418849020465,17214.413636363635,23887,8924,2073.3110178524844
16977,2013,26712,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,32599.88888888889,44991,16977,9667.61843015699,17214.413636363635,23887,8924,2073.3110178524844
22000,2017,10007,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,24638.492063492064,47000,7989,8815.255054354533,22464.898395721924,33995,14799,2714.9102690864306
14995,2011,56938,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,14995.0,14995,14995,,11352.45581395349,19900,4990,2640.7577171877883
19000,2016,37578,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,24638.492063492064,47000,7989,8815.255054354533,22464.898395721924,33995,14799,2714.9102690864306
17892,2015,40137,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,25301.328,49820,5988,8690.831395857691,17214.413636363635,23887,8924,2073.3110178524844
15895,2013,41864,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,28950.333333333332,39900,14500,7136.630705632136,17214.413636363635,23887,8924,2073.3110178524844
13900,2014,78361,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,20945.0,27990,13900,9963.134546918454,17214.413636363635,23887,8924,2073.3110178524844
15795,2013,48865,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,19029.166666666668,27995,12995,6141.449679568063,17910.729559748426,23600,12290,2099.876119569538
9989,2011,105905,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,18649.0,26995,9989,5287.579111194731,11352.45581395349,19900,4990,2640.7577171877883
17590,2015,26956,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,20640.0,23690,17590,4313.35136523794,17214.413636363635,23887,8924,2073.3110178524844
14998,2013,58519,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,16606.125,26499,7499,5057.107116062832,17910.729559748426,23600,12290,2099.876119569538
18089,2014,25437,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,28302.055555555555,46858,11549,9254.568768048552,17214.413636363635,23887,8924,2073.3110178524844
20989,2015,6989,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,19406.560606060608,164995,4995,20493.683623631485,17214.413636363635,23887,8924,2073.3110178524844
17877,2015,29474,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,24819.75,33293,17384,8369.78890116113,17214.413636363635,23887,8924,2073.3110178524844
18000,2015,39296,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,17009.222222222223,28700,9876,5500.412343128872,16240.052631578947,20300,8995,3432.3391679352867
16450,2015,41568,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,24205.666666666668,34178,16450,9069.493058232822,17214.413636363635,23887,8924,2073.3110178524844
15985,2010,45484,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,24804.0,45314,1999,13200.263524831618,11352.45581395349,19900,4990,2640.7577171877883
17490,2013,43203,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,20138.675675675677,40990,5500,9614.072356747725,17910.729559748426,23600,12290,2099.876119569538
16987,2014,25812,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,17252.703703703704,38500,3250,9262.41833492264,17214.413636363635,23887,8924,2073.3110178524844
10555,2011,106224,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,19958.256637168142,44990,2499,10977.057102021892,11352.45581395349,19900,4990,2640.7577171877883
17999,2014,25280,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,25999.0,33999,17999,11313.70849898476,16240.052631578947,20300,8995,3432.3391679352867
16440,2015,41054,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,22789.625,31740,8999,6772.414162123676,17214.413636363635,23887,8924,2073.3110178524844
15487,2014,47178,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,26237.0,36987,15487,15202.795795510772,17214.413636363635,23887,8924,2073.3110178524844
14858,2015,73548,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,18050.333333333332,31843,7450,12505.91285485923,17214.413636363635,23887,8924,2073.3110178524844
16980,2015,34735,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,12730.75,26800,5999,6020.543997242049,17214.413636363635,23887,8924,2073.3110178524844
18000,2015,34900,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,27329.333333333332,43000,18000,6477.229576640446,17214.413636363635,23887,8924,2073.3110178524844
18500,2015,30848,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,18714.333333333332,25268,14395,3436.135110847651,17214.413636363635,23887,8924,2073.3110178524844
12591,2014,88107,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,13795.0,14999,12591,1702.7131290972065,17214.413636363635,23887,8924,2073.3110178524844
11444,2009,89445,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,15786.0,24777,5995,5644.417064675501,11352.45581395349,19900,4990,2640.7577171877883
21395,2016,6406,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,28210.52,45995,10498,8744.46186699521,22464.898395721924,33995,14799,2714.9102690864306
18988,2015,14051,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,30550.70491803279,44595,11398,7703.765688164591,17214.413636363635,23887,8924,2073.3110178524844
17591,2015,32397,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,25340.530120481926,47900,2500,9328.95030084013,17214.413636363635,23887,8924,2073.3110178524844
13491,2012,68651,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,28736.353846153845,51998,9925,10666.034909982322,11397.42,20000,3900,4149.335277920354
7849,2007,96769,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,29753.909090909092,43990,7849,10128.698834824741,11352.45581395349,19900,4990,2640.7577171877883
11999,2010,69456,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,17783.571428571428,32499,11999,7285.2615568956035,11352.45581395349,19900,4990,2640.7577171877883
17890,2015,24007,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,19422.916666666668,31290,10995,5312.400355571744,17214.413636363635,23887,8924,2073.3110178524844
17000,2015,50755,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,14022.222222222223,17500,6000,4680.218418454896,17214.413636363635,23887,8924,2073.3110178524844
19995,2017,15890,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,31864.5,164837,6929,18629.182666595894,24611.380952380954,27986,19995,1833.6130659781772
14857,2015,60552,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,28734.722222222223,47811,7500,11387.79785459525,17214.413636363635,23887,8924,2073.3110178524844
19725,2014,29649,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,28922.255319148935,46927,6940,9752.335921890457,18506.054545454546,22495,14490,1861.1912694331393
14993,2013,69146,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,23033.511627906977,37886,7994,6984.220904370057,17910.729559748426,23600,12290,2099.876119569538
18900,2015,21407,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,24537.552631578947,37500,6495,7679.901588957634,17214.413636363635,23887,8924,2073.3110178524844
16998,2014,33627,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,23350.97142857143,39971,3798,9476.418849020465,17214.413636363635,23887,8924,2073.3110178524844
11999,2010,69794,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,16716.2,19923,11999,3882.6945154106575,11352.45581395349,19900,4990,2640.7577171877883
16993,2014,36753,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,20682.58064516129,38397,4900,8738.41366207021,17214.413636363635,23887,8924,2073.3110178524844
22500,2017,3319,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,33415.81481481482,188300,10900,23206.121288316976,22464.898395721924,33995,14799,2714.9102690864306
17554,2015,38308,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,21734.8,36857,10998,8541.046108189688,17214.413636363635,23887,8924,2073.3110178524844
13155,2010,56089,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,18475.777777777777,37500,13155,7445.541951023071,11352.45581395349,19900,4990,2640.7577171877883
5413,2009,140500,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,28226.84,179000,5413,18927.008505948383,11352.45581395349,19900,4990,2640.7577171877883
12399,2009,62459,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,14844.288888888888,34923,1991,8774.140241803083,11352.45581395349,19900,4990,2640.7577171877883
16887,2013,38340,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,16887.0,16887,16887,,17910.729559748426,23600,12290,2099.876119569538
19246,2015,30015,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,26850.15,42320,8960,8460.743019289825,17214.413636363635,23887,8924,2073.3110178524844
18600,2014,32174,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,17996.0,20400,14988,2756.092886678531,17910.729559748426,23600,12290,2099.876119569538
17922,2015,35584,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,21707.25,24797,17922,2991.1152184427806,17214.413636363635,23887,8924,2073.3110178524844
19998,2016,16233,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,21442.922077922078,43826,4995,10207.039085287422,22464.898395721924,33995,14799,2714.9102690864306
6988,2007,114699,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,22071.975308641977,49711,5999,9971.232062758478,11352.45581395349,19900,4990,2640.7577171877883
9929,2010,111216,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,30852.75,169929,4929,19101.24503696095,11352.45581395349,19900,4990,2640.7577171877883
17000,2015,35649,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,24837.277777777777,178999,6905,18344.854763468666,17214.413636363635,23887,8924,2073.3110178524844
12572,2010,77800,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,39634.95652173913,194000,4950,17428.258877516862,11352.45581395349,19900,4990,2640.7577171877883
16995,2013,36046,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,17895.0,18795,16995,1272.7922061357856,17910.729559748426,23600,12290,2099.876119569538
8998,2005,73406,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,13998.0,18998,8998,7071.067811865475,11397.42,20000,3900,4149.335277920354
15298,2014,50321,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,23422.386363636364,41991,13987,6338.4894621041285,17214.413636363635,23887,8924,2073.3110178524844
14995,2013,42678,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,17125.833333333332,32995,4995,9567.238747017043,17214.413636363635,23887,8924,2073.3110178524844
17999,2015,23752,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,13400.0,17999,6199,5502.065612113327,17214.413636363635,23887,8924,2073.3110178524844
7995,2008,101588,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,22808.206896551725,47955,4850,9267.531582932606,11352.45581395349,19900,4990,2640.7577171877883
17995,2015,23844,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,16894.9,25995,9995,5363.433818201006,17214.413636363635,23887,8924,2073.3110178524844
17400,2015,31060,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,19625.0,21950,11800,3265.07188962884,17214.413636363635,23887,8924,2073.3110178524844
18700,2015,24769,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,24537.552631578947,37500,6495,7679.901588957634,17214.413636363635,23887,8924,2073.3110178524844
21353,2014,21869,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,21353.0,21353,21353,,17910.729559748426,23600,12290,2099.876119569538
16700,2015,39578,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,20165.833333333332,32000,9295,9190.451793392242,17214.413636363635,23887,8924,2073.3110178524844
21955,2017,3894,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,31645.423076923078,46995,14886,7630.134406014496,22464.898395721924,33995,14799,2714.9102690864306
17499,2015,29973,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,19877.0,33499,13999,9211.561720649399,17214.413636363635,23887,8924,2073.3110178524844
13813,2013,70828,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,15949.0,16992,13813,1498.9656433687862,17214.413636363635,23887,8924,2073.3110178524844
19875,2014,26592,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,32145.146341463416,47990,13800,7584.94280980739,17910.729559748426,23600,12290,2099.876119569538
14976,2013,45776,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,22983.0,30990,14976,11323.607993921372,17214.413636363635,23887,8924,2073.3110178524844
17988,2015,33663,America do Norte,20289.184018149735,20289.184018149735,20289.184018149735,20289.184018149735,24620.360940588907,194000,1950,12372.191482960476,30615.861538461537,46321,5712,9044.558503730506,17214.413636363635,23887,8924,2073.3110178524844
12991,2010,82267,Asia,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,13680.817802503478,89000,1900,7506.589268843966,12057.0,14991,8333,2516.9081230748175,11352.45581395349,19900,4990,2640.7577171877883
